probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
346,90,128,0,0.726562,0.324488,0.290813,0.143945,0.57,1.44,0,12
347,84,128,0,0.726562,0.567041,0.524648,0.215129,0.69,1.64,0,13
348,86,128,0,0.726562,0.432169,0.393680,0.178287,0.70,1.80,0,14
349,90,128,0,0.726562,0.460577,0.421145,0.186462,0.77,2.02,0,15
350,86,128,0,0.722656,0.470042,0.431038,0.187473,0.74,1.78,0,10
351,87,128,0,0.722656,0.395178,0.353226,0.177192,0.86,2.04,0,11
352,85,128,0,0.722656,0.427796,0.390150,0.175478,0.93,2.26,0,12
353,87,128,0,0.726562,0.592499,0.549168,0.222416,0.96,2.49,0,13
354,87,128,0,0.726562,0.459865,0.426096,0.172967,1.05,2.73,0,14
355,89,128,0,0.722656,0.501150,0.462891,0.192051,1.06,2.93,0,15
356,90,128,0,0.726562,0.543645,0.504190,0.203329,0.80,2.48,0,14
357,93,128,0,0.722656,0.359908,0.325244,0.154111,0.88,2.70,0,15
358,90,128,0,0.726562,0.356324,0.322739,0.151019,0.83,2.57,0,15
359,84,128,0,0.726562,0.537435,0.491622,0.217126,0.71,2.00,0,14
360,85,128,0,0.722656,0.485718,0.441341,0.202830,0.81,2.20,0,15
361,92,128,0,0.722656,0.432230,0.393568,0.178681,0.55,1.42,0,12
362,83,128,0,0.726562,0.452079,0.416989,0.174632,0.66,1.57,0,13
363,87,128,0,0.722656,0.471650,0.429950,0.193897,0.75,1.80,0,14
364,87,128,0,0.722656,0.402928,0.358628,0.183676,0.78,2.00,0,15
365,84,128,0,0.722656,0.416382,0.378789,0.172894,0.73,1.69,0,9
366,92,128,0,0.722656,0.526402,0.484449,0.205934,0.74,1.92,0,10
367,90,128,0,0.722656,0.394191,0.357869,0.165275,0.80,2.14,0,11
368,82,128,0,0.722656,0.475062,0.438916,0.181759,0.97,2.37,0,12
369,88,128,0,0.726562,0.697935,0.645700,0.264924,1.00,2.63,0,13
370,77,128,0,0.722656,0.391115,0.354919,0.164329,1.12,2.78,0,14
371,86,128,0,0.726562,0.455768,0.417653,0.182457,1.13,3.04,0,15
372,88,128,0,0.726562,0.462820,0.426147,0.180558,0.99,2.76,0,15
373,98,128,0,0.722656,0.310273,0.273513,0.146493,0.65,1.91,0,12
374,75,128,0,0.722656,0.477305,0.436374,0.193387,0.94,2.13,0,13
375,92,128,0,0.722656,0.459058,0.417854,0.190085,0.87,2.33,0,14
376,86,128,0,0.722656,0.684425,0.632183,0.262264,0.94,2.53,0,15
377,87,128,0,0.722656,0.475605,0.432517,0.197810,0.79,2.02,0,13
378,89,128,0,0.722656,0.391728,0.356187,0.163039,0.89,2.27,0,14
379,85,128,0,0.722656,0.583473,0.532207,0.239156,0.98,2.50,0,15
380,91,128,0,0.722656,0.480054,0.436164,0.200533,0.91,2.40,0,12
381,82,128,0,0.722656,0.363109,0.324050,0.163827,1.02,2.61,0,13
382,83,128,0,0.726562,0.538138,0.498553,0.202578,1.11,2.86,0,14
383,84,128,0,0.726562,0.336581,0.301928,0.148748,1.12,3.04,0,15
384,94,128,0,0.722656,0.631118,0.579027,0.251073,0.84,2.69,0,15
385,93,128,0,0.726562,0.418619,0.384453,0.165643,0.60,1.75,0,12
386,85,128,0,0.722656,0.399578,0.364135,0.164525,0.71,1.91,0,13
387,94,128,0,0.722656,0.422276,0.382953,0.177945,0.68,2.10,0,14
388,89,128,0,0.722656,0.426485,0.389288,0.174197,0.74,2.26,0,15
389,89,128,0,0.722656,0.346519,0.308551,0.157708,0.72,2.06,0,15
390,80,128,0,0.726562,0.503074,0.466836,0.187477,0.68,1.76,0,14
391,98,128,0,0.722656,0.430242,0.391868,0.177616,0.62,1.96,0,15
392,88,128,0,0.722656,0.653699,0.596867,0.266593,0.62,1.65,0,11
393,87,128,0,0.722656,0.437670,0.398053,0.181959,0.72,1.85,0,12
394,94,128,0,0.722656,0.465047,0.426190,0.186093,0.66,1.95,0,13
395,92,128,0,0.722656,0.497303,0.456895,0.196360,0.73,2.14,0,14
396,86,128,0,0.726562,0.520158,0.482895,0.193331,0.82,2.33,0,15
397,88,128,0,0.726562,0.498623,0.457472,0.198354,0.62,1.63,0,12
398,98,128,0,0.722656,0.570702,0.520786,0.233416,0.57,1.80,0,13
399,87,128,0,0.722656,0.492285,0.444280,0.212037,0.73,1.99,0,14
400,77,128,0,0.726562,0.369147,0.331627,0.162150,0.90,2.19,0,15
401,83,128,0,0.726562,0.483767,0.437439,0.206585,0.79,1.99,0,12
402,85,128,0,0.726562,0.468336,0.430273,0.184941,0.87,2.22,0,13
403,92,128,0,0.726562,0.567476,0.522046,0.222480,0.80,2.36,0,14
404,88,128,0,0.726562,0.408110,0.376423,0.157669,0.84,2.49,0,15
405,98,128,0,0.722656,0.416561,0.377530,0.176050,0.54,1.87,0,15
406,88,128,0,0.722656,0.425687,0.389747,0.171192,0.55,1.52,0,12
407,92,128,0,0.722656,0.508841,0.468111,0.199477,0.60,1.70,0,13
408,88,128,0,0.722656,0.439376,0.397111,0.188027,0.63,1.85,0,14
409,87,128,0,0.722656,0.504494,0.465398,0.194727,0.73,2.05,0,15
410,92,128,0,0.722656,0.535343,0.492556,0.209717,0.64,1.80,0,13
411,85,128,0,0.722656,0.449989,0.408173,0.189431,0.76,1.98,0,14
412,91,128,0,0.722656,0.415382,0.378010,0.172194,0.74,2.12,0,15
413,92,128,0,0.722656,0.437643,0.401105,0.175059,0.66,1.88,0,14
414,80,128,0,0.722656,0.498313,0.456385,0.200072,0.80,2.03,0,15
415,86,128,0,0.722656,0.536819,0.492732,0.213048,0.71,1.78,0,12
416,79,128,0,0.722656,0.470678,0.425368,0.201492,0.83,1.98,0,13
417,84,128,0,0.722656,0.446048,0.408590,0.178921,0.85,2.20,0,14
418,86,128,0,0.722656,0.405246,0.366365,0.173207,0.88,2.37,0,15
419,79,128,0,0.722656,0.513062,0.471321,0.202706,0.91,2.21,0,15
420,89,128,0,0.722656,0.358183,0.319166,0.162568,0.77,2.04,0,12
421,89,128,0,0.722656,0.526345,0.484436,0.205818,0.82,2.18,0,13
422,88,128,0,0.722656,0.420573,0.381599,0.176816,0.85,2.37,0,14
423,87,128,0,0.722656,0.534713,0.488530,0.217386,0.92,2.58,0,15
424,87,128,0,0.722656,0.494954,0.453513,0.198256,0.82,2.10,0,14
425,83,128,0,0.722656,0.407664,0.367775,0.175874,0.88,2.29,0,15
426,79,128,0,0.722656,0.466782,0.426857,0.188887,0.91,2.12,0,14
427,88,128,0,0.722656,0.600349,0.550334,0.239897,0.88,2.31,0,15
428,90,128,0,0.722656,0.515659,0.479552,0.189563,0.80,2.14,0,13
429,86,128,0,0.722656,0.413336,0.376336,0.170933,0.89,2.36,0,14
430,89,128,0,0.726562,0.480646,0.436925,0.200294,0.98,2.60,0,15
431,80,128,0,0.722656,0.515577,0.473437,0.204151,1.05,2.52,0,15
432,91,128,0,0.726562,0.345730,0.311496,0.149998,0.88,2.42,0,15
433,85,128,0,0.722656,0.502743,0.456071,0.211542,0.84,2.21,0,13
434,87,128,0,0.722656,0.525351,0.487704,0.195292,0.90,2.43,0,14
435,81,128,0,0.726562,0.412012,0.379147,0.161248,1.01,2.64,0,15
436,86,128,0,0.722656,0.381993,0.347634,0.158333,0.95,2.56,0,14
437,84,128,0,0.722656,0.431547,0.392426,0.179541,1.04,2.79,0,15
438,92,128,0,0.722656,0.431711,0.389616,0.185941,0.78,2.30,0,15
439,82,128,0,0.722656,0.487374,0.449367,0.188687,0.86,2.13,0,14
440,97,128,0,0.722656,0.470003,0.431229,0.186933,0.77,2.35,0,15
441,91,128,0,0.722656,0.506190,0.470044,0.187848,0.64,1.71,0,10
442,87,128,0,0.722656,0.416376,0.379738,0.170788,0.71,1.84,0,11
443,91,128,0,0.722656,0.373933,0.338478,0.158930,0.72,2.05,0,12
444,90,128,0,0.722656,0.514209,0.477090,0.191823,0.80,2.25,0,13
445,92,128,0,0.722656,0.309879,0.272901,0.146800,0.75,2.36,0,14
446,86,128,0,0.722656,0.397237,0.356747,0.174726,0.88,2.57,0,15
447,87,128,0,0.722656,0.400773,0.362299,0.171343,0.82,2.43,0,15
448,89,128,0,0.722656,0.411000,0.364445,0.190001,0.77,2.27,0,15
449,87,128,0,0.726562,0.423649,0.385920,0.174768,0.57,1.51,0,13
450,93,128,0,0.726562,0.613893,0.563788,0.242915,0.57,1.69,0,14
451,98,128,0,0.726562,0.494941,0.451620,0.202498,0.59,1.82,0,15
452,86,128,0,0.722656,0.604579,0.561753,0.223492,0.62,1.45,0,10
453,98,128,0,0.722656,0.318406,0.280908,0.149910,0.52,1.57,0,11
454,82,128,0,0.722656,0.527736,0.486078,0.205506,0.68,1.72,0,12
455,90,128,0,0.722656,0.423836,0.384694,0.177898,0.68,1.92,0,13
456,88,128,0,0.726562,0.403487,0.365633,0.170628,0.78,2.13,0,14
457,93,128,0,0.722656,0.373077,0.340029,0.153515,0.73,2.26,0,15
458,90,128,0,0.726562,0.486178,0.449096,0.186230,0.73,2.07,0,15
459,85,128,0,0.726562,0.692643,0.645057,0.252301,0.75,1.85,0,13
460,95,128,0,0.726562,0.462175,0.420912,0.190889,0.73,2.07,0,14
461,87,128,0,0.722656,0.378751,0.343647,0.159246,0.83,2.27,0,15
462,85,128,0,0.726562,0.478701,0.438532,0.191949,0.76,2.00,0,14
463,91,128,0,0.726562,0.471025,0.432729,0.186037,0.77,2.21,0,15
464,80,128,0,0.726562,0.344806,0.310811,0.149291,0.76,1.90,0,12
465,86,128,0,0.726562,0.416172,0.379989,0.169729,0.79,2.12,0,13
466,85,128,0,0.726562,0.411218,0.373276,0.172524,0.87,2.33,0,14
467,90,128,0,0.726562,0.460606,0.420689,0.187560,0.92,2.57,0,15
468,97,128,0,0.726562,0.407328,0.368430,0.173710,0.77,2.40,0,15
469,87,128,0,0.722656,0.568410,0.527499,0.211740,0.81,2.23,0,15
470,94,128,0,0.722656,0.527639,0.484586,0.208755,0.68,2.02,0,15
471,90,128,0,0.722656,0.465264,0.420724,0.198651,0.62,1.75,0,11
472,91,128,0,0.722656,0.506349,0.467784,0.193825,0.63,1.91,0,12
473,90,128,0,0.722656,0.691636,0.637347,0.268605,0.72,2.11,0,13
474,89,128,0,0.722656,0.375531,0.334400,0.170880,0.79,2.31,0,14
475,85,128,0,0.722656,0.466394,0.430953,0.178334,0.88,2.51,0,15
476,85,128,0,0.726562,0.441057,0.403506,0.178084,0.83,2.36,0,15
477,89,128,0,0.722656,0.359209,0.319576,0.164019,0.76,2.19,0,15
478,87,128,0,0.722656,0.579452,0.535439,0.221518,0.69,1.90,0,14
479,93,128,0,0.722656,0.583265,0.539147,0.222528,0.68,2.02,0,15
480,90,128,0,0.722656,0.392914,0.354483,0.169479,0.60,1.70,0,15
481,95,128,0,0.722656,0.503011,0.459602,0.204416,0.49,1.25,0,8
482,85,128,0,0.722656,0.387633,0.351138,0.164199,0.65,1.47,0,9
483,95,128,0,0.722656,0.379913,0.336635,0.176099,0.59,1.63,0,10
484,86,128,0,0.722656,0.581879,0.536594,0.225054,0.73,1.83,0,11
485,92,128,0,0.726562,0.416632,0.383832,0.162036,0.71,1.98,0,12
486,79,128,0,0.726562,0.480087,0.443156,0.184651,0.89,2.19,0,13
487,89,128,0,0.726562,0.373677,0.340437,0.154068,0.86,2.39,0,14
488,89,128,0,0.722656,0.574194,0.529221,0.222765,0.91,2.61,0,15
489,71,128,0,0.726562,0.696834,0.649836,0.251576,1.06,2.49,0,15
490,92,128,0,0.726562,0.367899,0.326144,0.170234,0.85,2.41,0,15
491,82,128,0,0.722656,0.409154,0.363807,0.187222,0.95,2.29,0,15
492,91,128,0,0.722656,0.353827,0.316419,0.158343,0.81,2.15,0,14
493,85,128,0,0.722656,0.510990,0.467190,0.206988,0.94,2.35,0,15
494,85,128,0,0.722656,0.466631,0.426200,0.189996,0.95,2.25,0,12
495,88,128,0,0.722656,0.460756,0.421842,0.185324,0.91,2.40,0,13
496,88,128,0,0.722656,0.445276,0.403351,0.188623,1.02,2.66,0,14
497,88,128,0,0.726562,0.490638,0.457299,0.177772,1.05,2.85,0,15
498,89,128,0,0.726562,0.489669,0.453701,0.184203,0.89,2.47,0,13
499,89,128,0,0.722656,0.484824,0.442751,0.197550,1.01,2.72,0,14
