probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
346,139,176,0,0.722656,0.360575,0.337408,0.127164,0.24,0.50,0,3
347,116,176,0,0.722656,0.400142,0.366641,0.160273,0.37,0.57,0,4
348,131,176,0,0.722656,0.420038,0.393824,0.146062,0.31,0.57,0,2
349,129,176,0,0.722656,0.273356,0.247994,0.114989,0.31,0.55,0,3
350,132,176,0,0.722656,0.248486,0.226650,0.101857,0.30,0.58,0,4
351,122,176,0,0.722656,0.775501,0.661381,0.404940,0.33,0.52,0,2
352,134,176,0,0.722656,0.281935,0.260770,0.107175,0.27,0.53,0,3
353,136,176,0,0.722656,0.419188,0.385742,0.164076,0.23,0.44,0,2
354,127,176,0,0.722656,0.305277,0.284542,0.110589,0.29,0.48,0,2
355,130,176,0,0.722656,0.242577,0.221543,0.098804,0.31,0.56,0,3
356,128,176,0,0.718750,0.452620,0.425367,0.154687,0.30,0.52,0,3
357,135,176,0,0.722656,0.673630,0.619157,0.265372,0.25,0.47,0,2
358,129,176,0,0.722656,0.445699,0.415475,0.161333,0.29,0.50,0,2
359,128,176,0,0.722656,0.848981,0.729352,0.434527,0.31,0.55,0,3
360,124,176,0,0.722656,0.280225,0.246416,0.133437,0.34,0.58,0,4
361,125,176,0,0.722656,0.377117,0.355108,0.126945,0.33,0.55,0,2
362,124,176,0,0.722656,0.399906,0.370532,0.150436,0.34,0.58,0,3
363,133,176,0,0.718750,0.895025,0.834190,0.324341,0.32,0.62,0,3
364,125,176,0,0.722656,0.255689,0.236508,0.097163,0.32,0.55,0,3
365,131,176,0,0.722656,0.783298,0.707638,0.335864,0.28,0.51,0,2
366,132,176,0,0.718750,0.301374,0.275601,0.121943,0.28,0.53,0,3
367,127,176,0,0.722656,0.448222,0.420998,0.153830,0.30,0.51,0,2
368,127,176,0,0.722656,0.366859,0.336326,0.146528,0.30,0.51,0,2
369,126,176,0,0.722656,0.415668,0.391652,0.139244,0.32,0.56,0,3
370,130,176,0,0.722656,0.411194,0.384331,0.146184,0.31,0.57,0,3
371,126,176,0,0.722656,0.624739,0.560579,0.275772,0.33,0.57,0,3
372,127,176,0,0.722656,0.351173,0.320434,0.143682,0.34,0.61,0,4
373,132,176,0,0.722656,0.580581,0.548621,0.189973,0.29,0.55,0,3
374,123,176,0,0.722656,0.629368,0.570939,0.264826,0.32,0.50,0,2
375,138,176,0,0.718750,0.684950,0.604261,0.322529,0.23,0.46,0,2
376,127,176,0,0.722656,0.332420,0.305595,0.130823,0.29,0.48,0,2
377,140,176,0,0.718750,0.274739,0.252482,0.108324,0.22,0.46,0,2
378,121,176,0,0.722656,0.485842,0.455734,0.168373,0.32,0.48,0,2
379,132,176,0,0.722656,0.400053,0.380739,0.122802,0.28,0.52,0,3
380,130,176,0,0.722656,0.243956,0.222343,0.100388,0.28,0.50,0,3
381,133,176,0,0.718750,0.331679,0.304084,0.132454,0.27,0.49,0,2
382,133,176,0,0.722656,0.305971,0.274953,0.134236,0.28,0.52,0,2
383,132,176,0,0.722656,0.725885,0.629372,0.361664,0.26,0.45,0,2
384,136,176,0,0.722656,0.297843,0.269567,0.126663,0.25,0.48,0,2
385,132,176,0,0.722656,0.428189,0.392917,0.170182,0.27,0.50,0,2
386,133,176,0,0.718750,0.339342,0.315594,0.124714,0.29,0.57,0,3
387,133,176,0,0.722656,0.308197,0.276748,0.135631,0.27,0.53,0,4
388,131,176,0,0.722656,0.345867,0.322656,0.124565,0.28,0.50,0,2
389,131,176,0,0.722656,0.253993,0.234342,0.097960,0.29,0.52,0,2
390,127,176,0,0.722656,0.515998,0.487095,0.170269,0.30,0.51,0,2
391,129,176,0,0.722656,0.379697,0.333339,0.181809,0.30,0.54,0,3
392,130,176,0,0.718750,0.401163,0.375365,0.141539,0.29,0.51,0,2
393,137,176,0,0.718750,0.371623,0.340845,0.148084,0.23,0.43,0,2
394,130,176,0,0.722656,0.311647,0.291101,0.111283,0.28,0.49,0,2
395,131,176,0,0.722656,0.850617,0.779209,0.341147,0.28,0.51,0,3
396,133,176,0,0.722656,0.295725,0.252656,0.153683,0.28,0.55,0,4
397,131,176,0,0.722656,0.713826,0.616131,0.360459,0.30,0.62,0,5
398,121,176,0,0.722656,0.785444,0.727160,0.296919,0.37,0.69,0,6
399,126,176,0,0.722656,0.284950,0.264266,0.106585,0.31,0.51,0,2
400,134,176,0,0.722656,0.259107,0.237017,0.104688,0.27,0.52,0,2
401,136,176,0,0.718750,0.723958,0.680192,0.247901,0.26,0.52,0,3
402,135,176,0,0.722656,0.343278,0.317098,0.131485,0.26,0.49,0,2
403,122,176,0,0.722656,0.459446,0.423166,0.178944,0.34,0.53,0,2
404,128,176,0,0.722656,0.719981,0.638003,0.333654,0.33,0.60,0,3
405,128,176,0,0.722656,0.656538,0.592955,0.281863,0.31,0.56,0,4
406,131,176,0,0.722656,0.265107,0.242066,0.108102,0.31,0.56,0,2
407,127,176,0,0.718750,0.440788,0.414865,0.148934,0.32,0.58,0,3
408,125,176,0,0.722656,0.371336,0.347171,0.131769,0.33,0.58,0,4
409,127,176,0,0.722656,0.323324,0.297732,0.126073,0.32,0.56,0,2
410,130,176,0,0.722656,0.705160,0.608645,0.356093,0.28,0.49,0,2
411,128,176,0,0.718750,0.310745,0.280006,0.134755,0.30,0.53,0,3
412,136,176,0,0.722656,0.617275,0.548587,0.282984,0.27,0.57,0,4
413,130,176,0,0.722656,0.376844,0.346013,0.149286,0.31,0.59,0,4
414,140,176,0,0.722656,0.727283,0.650572,0.325109,0.22,0.44,0,2
415,132,176,0,0.722656,0.452185,0.417867,0.172798,0.26,0.47,0,2
416,124,176,0,0.722656,0.305532,0.279293,0.123875,0.32,0.51,0,2
417,132,176,0,0.722656,0.267188,0.246627,0.102784,0.28,0.52,0,2
418,129,176,0,0.722656,0.418722,0.387288,0.159171,0.30,0.53,0,3
419,133,176,0,0.718750,0.607915,0.537609,0.283792,0.31,0.62,0,4
420,133,176,0,0.722656,0.268010,0.249205,0.098624,0.28,0.54,0,3
421,122,176,0,0.722656,0.245931,0.229123,0.089356,0.33,0.53,0,3
422,136,176,0,0.722656,0.442693,0.413539,0.157996,0.26,0.52,0,3
423,119,176,0,0.722656,0.639070,0.593974,0.235807,0.35,0.52,0,2
424,135,176,0,0.722656,0.376045,0.340985,0.158554,0.27,0.52,0,2
425,136,176,0,0.722656,0.439892,0.408519,0.163148,0.25,0.50,0,3
426,129,176,0,0.722656,0.710772,0.629843,0.329384,0.28,0.49,0,2
427,143,176,0,0.722656,0.252344,0.233735,0.095109,0.20,0.46,0,3
428,115,176,0,0.722656,0.268811,0.243910,0.112993,0.37,0.56,0,4
429,132,176,0,0.722656,0.443769,0.410806,0.167838,0.29,0.54,0,2
430,138,176,0,0.722656,0.366688,0.332361,0.154909,0.22,0.43,0,2
431,126,176,0,0.718750,0.308403,0.286893,0.113158,0.32,0.54,0,2
432,138,176,0,0.718750,0.712026,0.620706,0.348863,0.24,0.48,0,2
433,124,176,0,0.722656,0.291941,0.252084,0.147251,0.32,0.53,0,2
434,138,176,0,0.722656,0.496748,0.466395,0.170981,0.26,0.54,0,3
435,128,176,0,0.722656,0.317597,0.293775,0.120682,0.32,0.62,0,4
436,121,176,0,0.722656,0.500564,0.472087,0.166429,0.34,0.52,0,2
437,139,176,0,0.722656,0.330557,0.306447,0.123928,0.24,0.50,0,2
438,129,176,0,0.722656,0.486372,0.460344,0.156977,0.31,0.56,0,3
439,127,176,0,0.722656,0.630183,0.572755,0.262836,0.29,0.48,0,2
440,133,176,0,0.718750,0.746744,0.638093,0.387898,0.29,0.55,0,2
441,130,176,0,0.722656,0.274862,0.246869,0.120851,0.29,0.51,0,2
442,128,176,0,0.722656,0.319156,0.283862,0.145886,0.31,0.54,0,2
443,125,176,0,0.722656,0.475683,0.441946,0.175950,0.34,0.57,0,3
444,133,176,0,0.722656,0.250315,0.226074,0.107462,0.29,0.57,0,3
445,134,176,0,0.722656,0.708951,0.638088,0.308960,0.28,0.57,0,4
446,124,176,0,0.722656,0.424768,0.388267,0.172267,0.40,0.74,0,5
447,123,176,0,0.722656,0.428310,0.402239,0.147153,0.35,0.60,0,3
448,129,176,0,0.722656,0.288486,0.267261,0.108609,0.30,0.53,0,3
449,139,176,0,0.718750,0.275312,0.253471,0.107467,0.25,0.55,0,4
450,135,176,0,0.722656,0.662702,0.602972,0.274951,0.26,0.50,0,3
451,128,176,0,0.722656,0.441133,0.410987,0.160275,0.31,0.56,0,4
452,133,176,0,0.722656,0.287384,0.268261,0.103079,0.25,0.45,0,2
453,130,176,0,0.718750,0.321262,0.298434,0.118940,0.29,0.51,0,2
454,129,176,0,0.722656,0.256128,0.234477,0.103064,0.30,0.52,0,2
455,129,176,0,0.722656,0.775849,0.665605,0.398636,0.30,0.54,0,3
456,133,176,0,0.722656,0.431265,0.399002,0.163668,0.28,0.56,0,4
457,122,176,0,0.722656,0.331852,0.307054,0.125871,0.35,0.55,0,2
458,124,176,0,0.722656,0.257755,0.230991,0.114371,0.34,0.57,0,3
459,130,176,0,0.722656,0.309070,0.285016,0.119542,0.28,0.50,0,2
460,132,176,0,0.722656,0.367768,0.337767,0.145486,0.28,0.52,0,2
461,133,176,0,0.718750,0.724716,0.627812,0.362030,0.28,0.55,0,3
462,118,176,0,0.718750,0.809226,0.729274,0.350721,0.37,0.57,0,3
463,128,176,0,0.722656,0.249281,0.232786,0.089171,0.34,0.64,0,4
464,133,176,0,0.722656,0.286571,0.252901,0.134775,0.30,0.59,0,3
465,131,176,0,0.722656,0.298797,0.274596,0.117800,0.26,0.44,0,1
466,134,176,0,0.722656,0.655448,0.607632,0.245754,0.25,0.46,0,2
467,128,176,0,0.722656,0.435891,0.406314,0.157828,0.30,0.53,0,3
468,124,176,0,0.722656,0.334491,0.309797,0.126134,0.32,0.53,0,2
469,120,176,0,0.722656,0.704023,0.648106,0.274966,0.39,0.63,0,3
470,141,176,0,0.718750,0.245146,0.226978,0.092615,0.27,0.63,0,4
471,129,176,0,0.722656,0.436440,0.404929,0.162826,0.30,0.54,0,3
472,126,176,0,0.722656,0.297264,0.270711,0.122806,0.34,0.60,0,4
473,130,176,0,0.722656,0.888718,0.816215,0.351586,0.30,0.55,0,3
474,115,176,0,0.722656,0.320239,0.281821,0.152085,0.38,0.54,0,2
475,137,176,0,0.718750,0.329227,0.308501,0.114968,0.26,0.51,0,2
476,123,176,0,0.722656,0.398409,0.374883,0.134880,0.34,0.55,0,3
477,137,176,0,0.722656,0.232570,0.212288,0.094989,0.26,0.54,0,4
478,128,176,0,0.722656,0.689945,0.609240,0.323807,0.30,0.51,0,2
479,125,176,0,0.718750,0.292483,0.272505,0.106242,0.31,0.51,0,2
480,128,176,0,0.722656,0.316446,0.289121,0.128637,0.32,0.58,0,3
481,127,176,0,0.722656,0.262172,0.235378,0.115460,0.30,0.54,0,4
482,132,176,0,0.722656,0.409515,0.380046,0.152536,0.29,0.55,0,3
483,127,176,0,0.718750,0.807869,0.706558,0.391699,0.31,0.56,0,4
484,131,176,0,0.722656,0.629028,0.565080,0.276335,0.28,0.51,0,2
485,130,176,0,0.718750,0.398922,0.350741,0.190051,0.29,0.52,0,3
486,127,176,0,0.722656,0.402200,0.380870,0.129241,0.31,0.53,0,2
487,125,176,0,0.722656,0.927120,0.843643,0.384471,0.34,0.57,0,2
488,137,176,0,0.722656,0.372408,0.335245,0.162168,0.25,0.51,0,3
489,132,176,0,0.722656,0.266457,0.240870,0.113932,0.26,0.47,0,2
490,114,176,0,0.722656,0.451258,0.423413,0.156062,0.39,0.57,0,2
491,135,176,0,0.722656,0.383605,0.358430,0.136678,0.28,0.56,0,3
492,134,176,0,0.722656,0.337246,0.312675,0.126368,0.27,0.55,0,4
493,131,176,0,0.722656,0.835361,0.700469,0.455161,0.28,0.51,0,2
494,121,176,0,0.718750,0.402754,0.378452,0.137784,0.37,0.59,0,2
495,123,176,0,0.722656,0.443595,0.410922,0.167092,0.33,0.54,0,3
496,131,176,0,0.722656,0.297408,0.276840,0.108680,0.30,0.57,0,3
497,127,176,0,0.722656,0.755367,0.660486,0.366521,0.32,0.60,0,4
498,126,176,0,0.718750,0.290149,0.259710,0.129373,0.35,0.69,0,5
499,136,176,0,0.722656,0.368932,0.351467,0.112170,0.27,0.53,0,2
