probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
346,76,176,0,0.734375,0.304839,0.203657,0.226828,1.34,2.45,0,15
347,64,176,0,0.734375,0.372757,0.281720,0.244094,1.39,2.35,0,14
348,77,176,0,0.730469,0.292809,0.196655,0.216943,1.40,2.63,0,15
349,66,176,0,0.734375,0.296011,0.196045,0.221785,1.50,2.67,0,15
350,73,176,0,0.734375,0.450764,0.378184,0.245285,1.44,2.62,0,15
351,70,176,0,0.734375,0.383245,0.305682,0.231161,1.35,2.43,0,13
352,77,176,0,0.730469,0.349297,0.257414,0.236107,1.35,2.67,0,14
353,66,176,0,0.734375,0.436941,0.341316,0.272803,1.54,2.91,0,15
354,71,176,0,0.734375,0.314004,0.214316,0.229493,1.59,3.00,0,15
355,64,176,0,0.734375,0.302885,0.202208,0.225503,1.68,3.07,0,15
356,74,176,0,0.734375,0.453622,0.363735,0.271053,1.48,2.79,0,15
357,66,176,0,0.738281,0.487426,0.401463,0.276426,1.56,2.84,0,15
358,74,176,0,0.734375,0.381789,0.293099,0.244655,1.45,2.70,0,15
359,70,176,0,0.730469,0.454192,0.352484,0.286435,1.40,2.51,0,14
360,71,176,0,0.730469,0.453947,0.369480,0.263727,1.51,2.77,0,15
361,63,176,0,0.734375,0.451206,0.374028,0.252369,1.47,2.40,0,15
362,76,176,0,0.734375,0.359137,0.275559,0.230318,1.40,2.46,0,13
363,63,176,0,0.734375,0.361857,0.271485,0.239243,1.54,2.61,0,14
364,66,176,0,0.734375,0.350686,0.250841,0.245071,1.72,2.90,0,15
365,72,176,0,0.734375,0.319363,0.229710,0.221869,1.65,3.00,0,15
366,71,176,0,0.734375,0.368821,0.277346,0.243121,1.55,2.81,0,15
367,70,176,0,0.734375,0.304563,0.208314,0.222181,1.57,2.88,0,15
368,72,176,0,0.734375,0.532847,0.438796,0.302297,1.58,2.97,0,15
369,66,176,0,0.734375,0.425140,0.350900,0.240029,1.61,2.89,0,15
370,73,176,0,0.734375,0.301419,0.204743,0.221209,1.61,3.00,0,14
371,66,176,0,0.734375,0.392566,0.308367,0.242935,1.74,3.26,0,15
372,80,176,0,0.734375,0.274554,0.170058,0.215547,1.44,2.93,0,15
373,63,176,0,0.734375,0.368741,0.279471,0.240553,1.49,2.86,0,15
374,79,176,0,0.730469,0.350938,0.264759,0.230348,1.34,2.72,0,15
375,69,176,0,0.734375,0.435392,0.335087,0.277998,1.22,2.25,0,14
376,71,176,0,0.734375,0.330958,0.242865,0.224833,1.33,2.48,0,15
377,68,176,0,0.734375,0.313223,0.207539,0.234598,1.41,2.51,0,15
378,67,176,0,0.734375,0.352585,0.261618,0.236373,1.43,2.31,0,15
379,70,176,0,0.734375,0.341258,0.244822,0.237737,1.45,2.35,0,14
380,66,176,0,0.734375,0.376675,0.288515,0.242164,1.59,2.60,0,15
381,71,176,0,0.734375,0.349875,0.266389,0.226825,1.62,2.72,0,14
382,61,176,0,0.734375,0.375515,0.269662,0.261331,1.78,2.83,0,14
383,71,176,0,0.730469,0.379805,0.293171,0.241460,1.84,3.11,0,15
384,68,176,0,0.734375,0.351297,0.267115,0.228165,1.81,3.17,0,14
385,68,176,0,0.734375,0.338040,0.253276,0.223880,1.95,3.49,0,15
386,67,176,0,0.730469,0.363828,0.276176,0.236849,1.98,3.59,0,15
387,74,176,0,0.730469,0.275342,0.176340,0.211465,1.77,3.39,0,15
388,66,176,0,0.734375,0.338265,0.240922,0.237444,1.67,3.09,0,15
389,70,176,0,0.734375,0.394629,0.297480,0.259302,1.67,3.08,0,15
390,69,176,0,0.734375,0.301377,0.197693,0.227477,1.53,2.78,0,15
391,70,176,0,0.734375,0.417896,0.343488,0.238018,1.57,2.86,0,15
392,71,176,0,0.734375,0.520727,0.423791,0.302586,1.60,2.95,0,15
393,71,176,0,0.734375,0.520792,0.413195,0.317009,1.59,3.01,0,15
394,76,176,0,0.734375,0.383855,0.295462,0.245045,1.46,2.90,0,15
395,69,176,0,0.734375,0.408075,0.335821,0.231839,1.40,2.53,0,13
396,75,176,0,0.730469,0.416778,0.329543,0.255157,1.41,2.71,0,14
397,76,176,0,0.734375,0.302962,0.203506,0.224434,1.45,2.96,0,15
398,70,176,0,0.734375,0.313882,0.214181,0.229452,1.50,3.01,0,15
399,70,176,0,0.734375,0.393555,0.313487,0.237932,1.40,2.66,0,15
400,78,176,0,0.734375,0.323423,0.231049,0.226315,1.15,2.31,0,14
401,71,176,0,0.734375,0.314893,0.218323,0.226920,1.18,2.37,0,15
402,82,176,0,0.730469,0.314383,0.223217,0.221385,1.00,2.07,0,14
403,64,176,0,0.730469,0.538023,0.429102,0.324560,1.14,2.10,0,15
404,78,176,0,0.730469,0.429920,0.349846,0.249878,0.95,1.29,0,8
405,77,176,0,0.734375,0.296819,0.195699,0.223167,0.94,1.44,0,9
406,68,176,0,0.730469,0.317223,0.226093,0.222514,1.07,1.59,0,10
407,80,176,0,0.730469,0.410357,0.332138,0.240992,1.06,1.72,0,9
408,64,176,0,0.734375,0.337869,0.251080,0.226085,1.18,1.84,0,10
409,78,176,0,0.730469,0.424136,0.342257,0.250503,1.16,2.06,0,11
410,73,176,0,0.730469,0.273630,0.164470,0.218685,1.23,2.28,0,12
411,70,176,0,0.734375,0.355502,0.268915,0.232522,1.35,2.51,0,13
412,71,176,0,0.730469,0.540869,0.435509,0.320735,1.49,2.78,0,14
413,70,176,0,0.730469,0.436220,0.361302,0.244435,1.61,3.05,0,15
414,77,176,0,0.734375,0.368576,0.281865,0.237489,1.47,2.95,0,15
415,64,176,0,0.734375,0.325581,0.231176,0.229260,1.45,2.59,0,14
416,74,176,0,0.734375,0.286531,0.181212,0.221951,1.55,2.88,0,15
417,70,176,0,0.734375,0.307139,0.216859,0.217501,1.47,2.74,0,15
418,69,176,0,0.734375,0.355352,0.257598,0.244783,1.55,2.81,0,15
419,68,176,0,0.734375,0.453940,0.364206,0.270952,1.52,2.67,0,13
420,71,176,0,0.734375,0.580896,0.485395,0.319111,1.57,2.86,0,14
421,69,176,0,0.734375,0.379806,0.293163,0.241470,1.70,3.14,0,15
422,72,176,0,0.734375,0.403076,0.309176,0.258613,1.56,2.88,0,15
423,61,176,0,0.734375,0.361704,0.277068,0.232516,1.72,2.95,0,14
424,74,176,0,0.734375,0.465178,0.396574,0.243146,1.79,3.28,0,15
425,66,176,0,0.734375,0.426049,0.332342,0.266583,1.61,2.82,0,14
426,73,176,0,0.734375,0.339354,0.247225,0.232467,1.63,3.04,0,15
427,72,176,0,0.734375,0.292783,0.202271,0.211680,1.55,2.94,0,15
428,69,176,0,0.734375,0.390983,0.294013,0.257729,1.64,3.03,0,15
429,70,176,0,0.730469,0.357840,0.280003,0.222818,1.68,3.14,0,15
430,77,176,0,0.734375,0.411577,0.326762,0.250245,1.47,2.89,0,15
431,57,176,0,0.738281,0.373144,0.286432,0.239151,1.68,2.91,0,15
432,81,176,0,0.734375,0.334250,0.240151,0.232487,1.48,2.92,0,15
433,66,176,0,0.734375,0.322838,0.222654,0.233773,1.44,2.77,0,15
434,80,176,0,0.730469,0.411287,0.320457,0.257806,1.30,2.62,0,14
435,65,176,0,0.734375,0.380074,0.286438,0.249819,1.44,2.81,0,15
436,85,176,0,0.734375,0.333182,0.237928,0.233238,1.10,2.32,0,15
437,65,176,0,0.734375,0.330700,0.240317,0.227179,1.22,2.25,0,15
438,78,176,0,0.734375,0.316549,0.221635,0.226012,1.18,2.24,0,14
439,69,176,0,0.734375,0.291388,0.194734,0.216762,1.28,2.44,0,15
440,67,176,0,0.734375,0.419442,0.335681,0.251495,1.40,2.46,0,15
441,75,176,0,0.730469,0.382529,0.292653,0.246339,1.23,2.19,0,13
442,71,176,0,0.734375,0.348068,0.256566,0.235213,1.31,2.41,0,14
443,74,176,0,0.730469,0.466492,0.396962,0.245023,1.36,2.49,0,15
444,67,176,0,0.730469,0.422782,0.336045,0.256552,1.46,2.52,0,15
445,78,176,0,0.730469,0.326705,0.235618,0.226319,1.40,2.59,0,13
446,59,176,0,0.734375,0.388038,0.305855,0.238800,1.62,2.76,0,14
447,81,176,0,0.730469,0.407560,0.316479,0.256800,1.60,3.08,0,15
448,62,176,0,0.734375,0.451864,0.364987,0.266393,1.66,2.97,0,15
449,77,176,0,0.730469,0.322563,0.216867,0.238779,1.52,2.83,0,15
450,67,176,0,0.734375,0.387285,0.293931,0.252179,1.50,2.76,0,14
451,76,176,0,0.730469,0.384564,0.297916,0.243178,1.51,2.95,0,15
452,67,176,0,0.734375,0.415528,0.321162,0.263664,1.53,2.81,0,15
453,73,176,0,0.734375,0.307904,0.206558,0.228338,1.52,2.87,0,15
454,71,176,0,0.734375,0.305260,0.202957,0.228017,1.51,2.92,0,15
455,77,176,0,0.730469,0.369092,0.285730,0.233639,1.32,2.66,0,15
456,74,176,0,0.734375,0.416542,0.341053,0.239145,1.25,2.45,0,15
457,71,176,0,0.734375,0.354538,0.271491,0.228013,1.30,2.44,0,14
458,70,176,0,0.734375,0.293138,0.194843,0.219012,1.43,2.68,0,15
459,75,176,0,0.734375,0.413197,0.319690,0.261782,1.32,2.50,0,15
460,69,176,0,0.734375,0.384866,0.296291,0.245629,1.39,2.51,0,14
461,71,176,0,0.730469,0.375469,0.289950,0.238549,1.47,2.76,0,15
462,68,176,0,0.734375,0.379346,0.295073,0.238402,1.49,2.78,0,15
463,73,176,0,0.730469,0.386321,0.292940,0.251854,1.40,2.61,0,14
464,62,176,0,0.734375,0.456892,0.377362,0.257581,1.60,2.83,0,15
465,81,176,0,0.730469,0.449395,0.374604,0.248249,1.29,2.47,0,15
466,69,176,0,0.730469,0.400772,0.314976,0.247807,1.31,2.43,0,14
467,72,176,0,0.730469,0.315609,0.219491,0.226788,1.39,2.59,0,15
468,67,176,0,0.734375,0.332842,0.231489,0.239158,1.46,2.62,0,15
469,71,176,0,0.734375,0.371603,0.272071,0.253113,1.41,2.45,0,14
470,76,176,0,0.730469,0.339784,0.242990,0.237506,1.43,2.71,0,15
471,72,176,0,0.730469,0.327169,0.231014,0.231672,1.36,2.65,0,15
472,74,176,0,0.730469,0.369975,0.268481,0.254558,1.30,2.45,0,13
473,69,176,0,0.734375,0.278551,0.171052,0.219846,1.46,2.70,0,14
474,72,176,0,0.730469,0.323271,0.230603,0.226553,1.45,2.84,0,15
475,76,176,0,0.730469,0.430311,0.350264,0.249965,1.35,2.69,0,15
476,69,176,0,0.730469,0.493896,0.411740,0.272770,1.35,2.51,0,14
477,75,176,0,0.730469,0.404355,0.316484,0.251677,1.33,2.65,0,15
478,69,176,0,0.734375,0.342283,0.249557,0.234264,1.40,2.67,0,15
479,69,176,0,0.730469,0.571373,0.494590,0.286089,1.37,2.46,0,15
480,79,176,0,0.730469,0.335466,0.248800,0.225024,1.19,2.22,0,15
481,66,176,0,0.734375,0.341560,0.243778,0.239239,1.31,2.20,0,12
482,74,176,0,0.730469,0.403282,0.317984,0.248038,1.39,2.47,0,13
483,60,176,0,0.734375,0.349895,0.247101,0.247724,1.63,2.72,0,14
484,73,176,0,0.734375,0.367032,0.272819,0.245525,1.55,2.71,0,15
485,64,176,0,0.734375,0.471153,0.391849,0.261608,1.61,2.75,0,15
486,76,176,0,0.730469,0.482336,0.395189,0.276538,1.54,2.83,0,15
487,70,176,0,0.734375,0.278377,0.174836,0.216624,1.52,2.82,0,15
488,70,176,0,0.734375,0.490403,0.392710,0.293725,1.52,2.77,0,15
489,71,176,0,0.734375,0.332646,0.246926,0.222893,1.55,2.84,0,15
490,76,176,0,0.734375,0.347003,0.258507,0.231485,1.40,2.68,0,15
491,71,176,0,0.734375,0.278555,0.171462,0.219530,1.44,2.73,0,14
492,73,176,0,0.734375,0.451202,0.373907,0.252541,1.55,3.00,0,15
493,73,176,0,0.734375,0.298752,0.203075,0.219120,1.41,2.68,0,14
494,66,176,0,0.730469,0.307959,0.214875,0.220607,1.59,2.93,0,15
495,75,176,0,0.730469,0.415338,0.336241,0.243820,1.48,2.92,0,15
496,70,176,0,0.734375,0.302386,0.206210,0.221167,1.48,2.96,0,15
497,76,176,0,0.734375,0.410953,0.311087,0.268527,1.28,2.61,0,15
498,67,176,0,0.730469,0.334385,0.233925,0.238940,1.39,2.62,0,15
499,73,176,0,0.734375,0.320203,0.214496,0.237742,1.38,2.65,0,15
